KOs	KO_count	KO_frequency
K01076	16	0.1367521368
K01077	54	0.4615384615
K01078	0	0.0000000000
K01079	16	0.1367521368
K01080	0	0.0000000000
K01081	0	0.0000000000
K01082	47	0.4017094017
K01083	3	0.0256410256
K01084	0	0.0000000000
K01085	0	0.0000000000
K01086	0	0.0000000000
K01087	5	0.0427350427
K01089	0	0.0000000000
K01090	0	0.0000000000
K01091	68	0.5811965812
K01092	75	0.6410256410
K01093	0	0.0000000000
K01094	0	0.0000000000
K01095	22	0.1880341880
K01096	0	0.0000000000
K01097	0	0.0000000000
K01098	0	0.0000000000
K01099	0	0.0000000000
K01100	0	0.0000000000
K01101	0	0.0000000000
K01102	0	0.0000000000
K01103	0	0.0000000000
K01104	15	0.1282051282
K01106	0	0.0000000000
K01107	0	0.0000000000
K01108	0	0.0000000000
K01109	0	0.0000000000
K01110	1	0.0085470085
K01111	0	0.0000000000
K01112	0	0.0000000000
K01113	35	0.2991452991
K01114	12	0.1025641026
K01115	2	0.0170940171
K01116	0	0.0000000000
K01117	0	0.0000000000
K01118	23	0.1965811966
K01119	1	0.0085470085
K01120	0	0.0000000000
K01121	0	0.0000000000
K01122	0	0.0000000000
K01123	0	0.0000000000
K01124	0	0.0000000000
K01125	12	0.1025641026
K01126	53	0.4529914530
K01127	6	0.0512820513
K01128	1	0.0085470085
K01129	66	0.5641025641
K01130	34	0.2905982906
K01131	1	0.0085470085
K01132	0	0.0000000000
K01133	60	0.5128205128
K01134	58	0.4957264957
K01135	25	0.2136752137
K01136	36	0.3076923077
K01137	3	0.0256410256
K01138	60	0.5128205128
K01139	0	0.0000000000
K01141	0	0.0000000000
K01142	80	0.6837606838
K01143	10	0.0854700855
K01146	0	0.0000000000
K01147	3	0.0256410256
K01148	0	0.0000000000
K01149	0	0.0000000000
K01150	0	0.0000000000
K01151	87	0.7435897436
K01152	1	0.0085470085
K01153	56	0.4786324786
K01154	47	0.4017094017
K01155	5	0.0427350427
K01156	25	0.2136752137
K01157	0	0.0000000000
K01158	0	0.0000000000
K01159	117	1.0000000000
K01160	15	0.1282051282
K01161	0	0.0000000000
K01163	7	0.0598290598
K01164	0	0.0000000000
K01165	0	0.0000000000
K01166	0	0.0000000000
K01167	7	0.0598290598
K01168	0	0.0000000000
K01169	0	0.0000000000
K01170	0	0.0000000000
