KOs	KO_count	KO_frequency
K02937	1	0.0001148106
K02938	4	0.0004592423
K02939	8577	0.9847301952
K02940	0	0.0000000000
K02941	3	0.0003444317
K02942	7	0.0008036739
K02943	2	0.0002296211
K02944	0	0.0000000000
K02945	8699	0.9987370838
K02946	8675	0.9959816303
K02947	0	0.0000000000
K02948	8069	0.9264064294
K02949	6	0.0006888634
K02950	8690	0.9977037887
K02951	4	0.0004592423
K02952	8655	0.9936854191
K02953	2	0.0002296211
K02954	8595	0.9867967853
K02955	1	0.0001148106
K02956	8680	0.9965556831
K02957	1	0.0001148106
K02958	3	0.0003444317
K02959	8627	0.9904707233
K02960	4	0.0004592423
K02961	8658	0.9940298507
K02962	4	0.0004592423
K02963	8635	0.9913892078
K02964	5	0.0005740528
K02965	8604	0.9878300804
K02966	5	0.0005740528
K02967	8694	0.9981630310
K02968	8404	0.9648679679
K02969	1	0.0001148106
K02970	8595	0.9867967853
K02971	1	0.0001148106
K02972	662	0.0760045924
K02973	1	0.0001148106
K02974	3	0.0003444317
K02975	1	0.0001148106
K02976	0	0.0000000000
K02977	3	0.0003444317
K02978	0	0.0000000000
K02979	1	0.0001148106
K02980	1	0.0001148106
K02981	2	0.0002296211
K02982	8696	0.9983926521
K02983	2	0.0002296211
K02984	1	0.0001148106
K02985	6	0.0006888634
K02986	8687	0.9973593571
K02987	2	0.0002296211
K02988	8649	0.9929965557
K02989	1	0.0001148106
K02990	8673	0.9957520092
K02991	3	0.0003444317
K02992	8688	0.9974741676
K02993	1	0.0001148106
K02994	8683	0.9969001148
K02995	3	0.0003444317
K02996	8681	0.9966704937
K02997	5	0.0005740528
K02998	3	0.0003444317
K02999	0	0.0000000000
K03000	0	0.0000000000
K03001	0	0.0000000000
K03002	0	0.0000000000
K03003	0	0.0000000000
K03004	0	0.0000000000
K03005	0	0.0000000000
K03006	0	0.0000000000
K03007	0	0.0000000000
K03008	0	0.0000000000
K03009	4	0.0004592423
K03010	0	0.0000000000
K03011	0	0.0000000000
K03012	0	0.0000000000
K03013	0	0.0000000000
K03014	0	0.0000000000
K03015	0	0.0000000000
K03016	0	0.0000000000
K03017	22	0.0025258324
K03018	0	0.0000000000
K03019	0	0.0000000000
K03020	0	0.0000000000
K03021	0	0.0000000000
K03022	0	0.0000000000
K03023	0	0.0000000000
K03024	0	0.0000000000
K03025	2	0.0002296211
K03026	0	0.0000000000
K03027	0	0.0000000000
K03028	0	0.0000000000
K03029	0	0.0000000000
K03030	7	0.0008036739
K03031	0	0.0000000000
K03032	0	0.0000000000
K03033	0	0.0000000000
K03034	0	0.0000000000
K03035	0	0.0000000000
K03036	0	0.0000000000
K03037	0	0.0000000000
K03038	0	0.0000000000
K03039	1	0.0001148106
K03040	8692	0.9979334099
K03041	1	0.0001148106
K03042	1	0.0001148106
K03043	82	0.0094144661
K03044	0	0.0000000000
K03045	0	0.0000000000
K03046	8659	0.9941446613
K03047	0	0.0000000000
K03048	4	0.0004592423
K03049	6	0.0006888634
K03051	0	0.0000000000
K03052	0	0.0000000000
K03053	0	0.0000000000
K03054	0	0.0000000000
K03055	0	0.0000000000
K03056	0	0.0000000000
K03057	6	0.0006888634
K03058	0	0.0000000000
K03059	152	0.0174512055
K03060	8640	0.9919632606
K03061	6	0.0006888634
K03062	4	0.0004592423
K03063	2	0.0002296211
K03064	5	0.0005740528
K03065	0	0.0000000000
K03066	3	0.0003444317
K03068	42	0.0048220436
K03069	0	0.0000000000
K03070	8698	0.9986222732
K03071	8650	0.9931113662
K03072	7197	0.8262916188
K03073	8410	0.9655568312
K03074	7901	0.9071182549
K03075	7691	0.8830080367
K03076	8695	0.9982778416
K03077	2029	0.2329506315
K03078	979	0.1123995408
K03079	4679	0.5371986223
K03083	0	0.0000000000
K03084	0	0.0000000000
K03085	0	0.0000000000
K03086	8700	0.9988518944
K03087	4636	0.5322617681
K03088	8413	0.9659012629
K03089	8668	0.9951779564
K03090	94	0.0107921929
K03091	143	0.0164179104
K03092	7855	0.9018369690
K03093	2	0.0002296211
K03094	1	0.0001148106
K03095	5	0.0005740528
K03096	0	0.0000000000
K03097	3	0.0003444317
K03098	5222	0.5995407577
K03099	41	0.0047072331
K03100	8691	0.9978185993
K03101	8665	0.9948335247
K03102	0	0.0000000000
K03103	462	0.0530424799
K03104	0	0.0000000000
K03105	0	0.0000000000
K03106	8692	0.9979334099
K03107	0	0.0000000000
K03108	69	0.0079219288
K03109	0	0.0000000000
K03110	8688	0.9974741676
K03111	8679	0.9964408726
K03112	3999	0.4591274397
K03113	4143	0.4756601607
K03114	0	0.0000000000
K03115	2	0.0002296211
K03116	4034	0.4631458094
K03117	8558	0.9825487945
K03118	8612	0.9887485649
K03119	3908	0.4486796785
K03120	0	0.0000000000
K03121	0	0.0000000000
K03122	0	0.0000000000
K03123	0	0.0000000000
K03124	1	0.0001148106
K03125	0	0.0000000000
K03126	0	0.0000000000
K03127	0	0.0000000000
K03128	3	0.0003444317
K03129	0	0.0000000000
K03130	94	0.0107921929
K03131	0	0.0000000000
K03132	0	0.0000000000
K03133	0	0.0000000000
K03134	0	0.0000000000
K03135	0	0.0000000000
K03136	1	0.0001148106
K03137	0	0.0000000000
K03138	0	0.0000000000
K03139	0	0.0000000000
K03140	2	0.0002296211
K03141	0	0.0000000000
K03142	0	0.0000000000
K03143	0	0.0000000000
K03144	0	0.0000000000
K03145	0	0.0000000000
K03146	0	0.0000000000
K03147	7525	0.8639494834
K03148	2077	0.2384615385
K03149	7776	0.8927669346
K03150	1867	0.2143513203
K03151	3701	0.4249138921
K03152	2837	0.3257175660
K03153	5029	0.5773823192
K03154	7603	0.8729047072
K03156	0	0.0000000000
K03157	0	0.0000000000
K03158	0	0.0000000000
K03159	0	0.0000000000
K03160	0	0.0000000000
K03161	0	0.0000000000
K03162	0	0.0000000000
K03163	43	0.0049368542
K03164	0	0.0000000000
K03165	2	0.0002296211
K03166	59	0.0067738232
K03167	20	0.0022962113
K03168	7426	0.8525832377
K03169	5060	0.5809414466
K03170	23	0.0026406429
K03171	0	0.0000000000
K03172	0	0.0000000000
K03173	0	0.0000000000
K03174	0	0.0000000000
K03175	0	0.0000000000
K03176	0	0.0000000000
K03177	8676	0.9960964409
K03178	35	0.0040183697
K03179	7218	0.8287026406
K03181	5611	0.6442020666
K03182	5768	0.6622273249
K03183	8199	0.9413318025
K03184	2360	0.2709529277
K03185	8323	0.9555683123
K03186	5819	0.6680826636
K03187	4991	0.5730195178
K03188	5000	0.5740528129
K03189	5018	0.5761194030
K03190	5032	0.5777267509
K03191	2	0.0002296211
K03192	4036	0.4633754305
K03193	1	0.0001148106
K03194	3376	0.3876004592
K03195	2212	0.2539609644
K03196	2182	0.2505166475
K03197	1954	0.2243398393
K03198	1789	0.2053960964
K03199	2181	0.2504018370
K03200	1910	0.2192881745
K03201	2249	0.2582089552
K03202	323	0.0370838117
K03203	2104	0.2415614237
K03204	2387	0.2740528129
K03205	3823	0.4389207807
K03206	804	0.0923076923
K03207	1144	0.1313432836
K03208	3181	0.3652123995
K03209	0	0.0000000000
K03210	8653	0.9934557979
K03211	0	0.0000000000
K03212	1678	0.1926521240
K03213	0	0.0000000000
K03214	1936	0.2222732491
K03215	8463	0.9716417910
K03216	7891	0.9059701493
K03217	8696	0.9983926521
K03218	8644	0.9924225029
K03219	1838	0.2110218140
K03220	1956	0.2245694604
K03221	834	0.0957520092
K03222	1840	0.2112514351
K03223	2026	0.2326061998
K03224	1843	0.2115958668
K03225	2014	0.2312284730
K03226	1828	0.2098737084
K03227	1789	0.2053960964
K03228	1822	0.2091848450
K03229	1833	0.2104477612
K03230	2037	0.2338691160
K03231	9	0.0010332951
K03232	0	0.0000000000
K03233	151	0.0173363949
K03234	2	0.0002296211
K03235	4	0.0004592423
K03236	0	0.0000000000
K03237	0	0.0000000000
K03238	0	0.0000000000
K03239	0	0.0000000000
K03240	221	0.0253731343
K03241	15	0.0017221584
K03242	0	0.0000000000
K03243	13	0.0014925373
K03245	0	0.0000000000
K03246	2	0.0002296211
K03247	0	0.0000000000
K03248	3	0.0003444317
K03249	0	0.0000000000
K03250	0	0.0000000000
K03251	0	0.0000000000
K03252	0	0.0000000000
K03253	0	0.0000000000
K03254	0	0.0000000000
K03255	68	0.0078071183
K03256	0	0.0000000000
K03257	0	0.0000000000
K03258	0	0.0000000000
K03259	0	0.0000000000
K03260	0	0.0000000000
K03261	0	0.0000000000
K03262	0	0.0000000000
K03263	1	0.0001148106
K03264	0	0.0000000000
K03265	0	0.0000000000
K03267	0	0.0000000000
K03268	8	0.0009184845
K03269	7874	0.9040183697
K03270	6130	0.7037887486
K03271	4073	0.4676234214
K03272	4677	0.5369690011
K03273	6088	0.6989667049
K03274	4345	0.4988518944
K03275	155	0.0177956372
K03276	949	0.1089552239
K03277	327	0.0375430540
K03278	174	0.0199770379
K03279	611	0.0701492537
K03280	88	0.0101033295
K03281	6394	0.7340987371
K03282	7183	0.8246842710
K03283	21	0.0024110218
K03284	7081	0.8129735936
K03285	1929	0.2214695752
K03286	8415	0.9661308840
K03287	7	0.0008036739
K03288	2530	0.2904707233
K03289	576	0.0661308840
K03290	669	0.0768082664
K03291	2092	0.2401836969
K03292	2903	0.3332950631
K03293	2823	0.3241102181
K03294	5221	0.5994259472
K03296	5717	0.6563719862
K03297	5987	0.6873708381
K03298	8412	0.9657864524
K03299	4734	0.5435132032
K03300	2706	0.3106773823
K03301	1282	0.1471871412
K03303	3346	0.3841561424
K03304	3243	0.3723306544
K03305	4052	0.4652123995
K03306	5044	0.5791044776
K03307	6500	0.7462686567
K03308	2988	0.3430539610
K03309	3090	0.3547646383
K03310	5190	0.5958668197
K03311	3843	0.4412169920
K03312	3548	0.4073478760
K03313	5196	0.5965556831
K03314	2624	0.3012629162
K03315	2155	0.2474167623
K03316	3862	0.4433983927
K03317	3366	0.3864523536
K03318	114	0.0130884041
K03319	3746	0.4300803674
K03320	7890	0.9058553387
K03321	8011	0.9197474168
K03322	5980	0.6865671642
K03323	0	0.0000000000
K03324	4822	0.5536165327
K03325	4241	0.4869115959
K03326	1848	0.2121699196
K03327	8206	0.9421354765
K03328	5722	0.6569460390
K03329	304	0.0349024110
K03330	0	0.0000000000
K03331	1073	0.1231917336
K03332	494	0.0567164179
K03333	1012	0.1161882893
K03334	278	0.0319173364
K03335	3745	0.4299655568
K03336	3074	0.3529276693
K03337	2954	0.3391504018
K03338	3086	0.3543053961
K03339	112	0.0128587830
K03340	326	0.0374282434
K03341	0	0.0000000000
K03342	2662	0.3056257176
K03343	134	0.0153846154
K03344	0	0.0000000000
K03345	0	0.0000000000
K03346	5	0.0005740528
K03347	0	0.0000000000
K03348	0	0.0000000000
K03349	1	0.0001148106
K03350	44	0.0050516648
K03351	6	0.0006888634
K03352	51	0.0058553387
K03353	70	0.0080367394
K03354	985	0.1130884041
K03355	5	0.0005740528
K03356	0	0.0000000000
K03357	0	0.0000000000
K03358	0	0.0000000000
K03359	0	0.0000000000
K03360	1	0.0001148106
K03361	25	0.0028702641
K03362	6	0.0006888634
K03363	4	0.0004592423
K03364	0	0.0000000000
K03365	1039	0.1192881745
K03366	5534	0.6353616533
K03367	1531	0.1757749713
K03368	2	0.0002296211
K03369	0	0.0000000000
K03370	0	0.0000000000
K03371	0	0.0000000000
K03372	1	0.0001148106
K03373	0	0.0000000000
K03374	0	0.0000000000
K03375	0	0.0000000000
K03376	0	0.0000000000
K03377	0	0.0000000000
K03378	0	0.0000000000
K03379	593	0.0680826636
K03380	118	0.0135476464
K03381	2549	0.2926521240
K03382	163	0.0187141217
K03383	357	0.0409873708
K03385	1144	0.1313432836
K03386	3901	0.4478760046
K03387	5049	0.5796785304
K03388	1057	0.1213547646
K03389	108	0.0123995408
K03390	93	0.0106773823
K03391	1	0.0001148106
K03392	1332	0.1529276693
K03393	0	0.0000000000
K03394	1467	0.1684270953
K03395	586	0.0672789897
K03396	3511	0.4030998852
K03397	72	0.0082663605
K03399	573	0.0657864524
K03400	820	0.0941446613
K03402	2425	0.2784156142
K03403	365	0.0419058553
K03404	1182	0.1357060850
K03405	1585	0.1819747417
K03406	4571	0.5247990815
K03407	6778	0.7781859931
K03408	6644	0.7628013777
K03409	1062	0.1219288175
K03410	1664	0.1910447761
K03411	3298	0.3786452354
K03412	6812	0.7820895522
K03413	7088	0.8137772675
K03414	5470	0.6280137773
K03415	3866	0.4438576349
K03416	4	0.0004592423
K03417	6095	0.6997703789
K03418	530	0.0608495982
K03419	0	0.0000000000
K03420	823	0.0944890930
K03421	0	0.0000000000
K03422	0	0.0000000000
K03423	23	0.0026406429
K03424	8687	0.9973593571
K03425	4676	0.5368541906
K03426	7427	0.8526980482
K03427	5603	0.6432835821
K03428	478	0.0548794489
K03429	348	0.0399540758
K03430	2549	0.2926521240
K03431	8641	0.9920780712
K03432	8	0.0009184845
K03433	43	0.0049368542
K03434	0	0.0000000000
K03435	3983	0.4572904707
K03436	4336	0.4978185993
K03437	4731	0.5431687715
K03438	8675	0.9959816303
K03439	8626	0.9903559127
K03440	0	0.0000000000
K03441	226	0.0259471871
K03442	7296	0.8376578645
K03443	0	0.0000000000
K03444	1	0.0001148106
K03445	3670	0.4213547646
K03446	7338	0.8424799082
K03447	0	0.0000000000
K03448	0	0.0000000000
K03449	4215	0.4839265212
K03451	1944	0.2231917336
K03452	0	0.0000000000
K03453	4459	0.5119402985
K03454	0	0.0000000000
K03455	3251	0.3732491389
K03456	30	0.0034443169
K03457	3906	0.4484500574
K03458	0	0.0000000000
K03459	5	0.0005740528
K03460	0	0.0000000000
K03462	1310	0.1504018370
K03463	0	0.0000000000
K03464	2539	0.2915040184
K03465	784	0.0900114811
K03466	8686	0.9972445465
K03468	6141	0.7050516648
K03469	6048	0.6943742824
K03470	8673	0.9957520092
K03471	2	0.0002296211
K03472	3932	0.4514351320
K03473	3976	0.4564867968
K03474	8302	0.9531572905
K03475	1596	0.1832376579
K03476	834	0.0957520092
K03477	952	0.1092996556
K03478	3266	0.3749712974
K03479	0	0.0000000000
K03480	10	0.0011481056
K03481	344	0.0394948335
K03482	639	0.0733639495
K03483	1212	0.1391504018
K03484	1232	0.1414466131
K03485	1406	0.1614236510
K03486	573	0.0657864524
K03487	1212	0.1391504018
K03488	847	0.0972445465
K03489	7	0.0008036739
K03490	1647	0.1890929966
K03491	1306	0.1499425947
K03492	431	0.0494833525
K03493	0	0.0000000000
K03494	2	0.0002296211
K03495	8682	0.9967853042
K03496	8375	0.9615384615
K03497	8252	0.9474167623
K03498	5990	0.6877152698
K03499	6133	0.7041331803
K03500	8634	0.9912743972
K03501	8636	0.9915040184
K03502	3601	0.4134328358
K03503	4095	0.4701492537
K03504	0	0.0000000000
K03505	0	0.0000000000
K03506	0	0.0000000000
K03507	0	0.0000000000
K03508	0	0.0000000000
K03509	0	0.0000000000
K03510	0	0.0000000000
K03511	3	0.0003444317
K03512	0	0.0000000000
K03513	0	0.0000000000
K03514	0	0.0000000000
K03515	0	0.0000000000
K03516	1284	0.1474167623
K03517	7101	0.8152698048
K03518	2969	0.3408725603
K03519	1814	0.2082663605
K03520	1825	0.2095292767
K03521	7120	0.8174512055
K03522	7128	0.8183696900
K03523	1879	0.2157290471
K03524	8332	0.9566016073
K03525	5110	0.5866819747
K03526	8499	0.9757749713
K03527	8496	0.9754305396
K03528	5746	0.6597014925
K03529	6834	0.7846153846
K03530	8114	0.9315729047
K03531	8692	0.9979334099
K03532	1271	0.1459242250
K03533	887	0.1018369690
K03534	2680	0.3076923077
K03535	3322	0.3814006889
K03536	8128	0.9331802526
K03537	0	0.0000000000
K03538	0	0.0000000000
K03539	0	0.0000000000
K03540	0	0.0000000000
K03541	2	0.0002296211
K03542	3	0.0003444317
K03543	6938	0.7965556831
K03544	8699	0.9987370838
K03545	8690	0.9977037887
K03546	6673	0.7661308840
K03547	6058	0.6955223881
K03548	8420	0.9667049369
K03549	6029	0.6921928817
K03550	8635	0.9913892078
K03551	8676	0.9960964409
K03552	51	0.0058553387
K03553	8684	0.9970149254
K03554	5720	0.6567164179
K03555	8623	0.9900114811
K03556	5375	0.6171067738
K03557	6949	0.7978185993
K03558	8559	0.9826636051
K03559	6809	0.7817451206
K03560	8574	0.9843857635
K03561	5614	0.6445464983
K03562	8637	0.9916188289
K03563	4794	0.5504018370
K03564	8596	0.9869115959
K03565	7303	0.8384615385
K03566	7793	0.8947187141
K03567	4289	0.4924225029
K03568	7907	0.9078071183
K03569	7517	0.8630309989
K03570	7494	0.8603903559
K03571	7289	0.8368541906
K03572	8622	0.9898966705
K03573	2447	0.2809414466
K03574	7123	0.8177956372
K03575	8572	0.9841561424
K03576	6383	0.7328358209
K03577	4478	0.5141216992
K03578	6272	0.7200918485
K03579	6022	0.6913892078
K03580	5592	0.6420206659
K03581	7072	0.8119402985
K03582	5609	0.6439724455
K03583	5607	0.6437428243
K03584	8623	0.9900114811
K03585	5642	0.6477611940
K03586	8355	0.9592422503
K03587	8662	0.9944890930
K03588	8663	0.9946039036
K03589	8674	0.9958668197
K03590	8676	0.9960964409
K03591	4949	0.5681974742
K03592	7903	0.9073478760
K03593	8680	0.9965556831
K03594	7728	0.8872560276
K03595	8653	0.9934557979
K03596	8698	0.9986222732
K03597	5873	0.6742824340
K03598	4873	0.5594718714
K03599	8407	0.9652123995
K03600	6377	0.7321469575
K03601	8553	0.9819747417
K03602	8354	0.9591274397
K03603	2263	0.2598163031
K03604	2463	0.2827784156
K03605	1710	0.1963260620
K03606	2612	0.2998851894
K03607	4199	0.4820895522
K03608	7106	0.8158438576
K03609	7221	0.8290470723
K03610	7193	0.8258323766
K03611	8530	0.9793340987
K03612	3720	0.4270952928
K03613	3574	0.4103329506
K03614	3592	0.4123995408
K03615	3027	0.3475315729
K03616	6567	0.7539609644
K03617	3584	0.4114810563
K03618	656	0.0753157290
K03619	711	0.0816303100
K03620	5040	0.5786452354
K03621	7816	0.8973593571
K03622	0	0.0000000000
K03623	3089	0.3546498278
K03624	8683	0.9969001148
K03625	8636	0.9915040184
K03626	0	0.0000000000
K03627	15	0.0017221584
K03628	8684	0.9970149254
K03629	7156	0.8215843858
K03630	8490	0.9747416762
K03631	8610	0.9885189437
K03632	2034	0.2335246843
K03633	1992	0.2287026406
K03634	8613	0.9888633754
K03635	7796	0.8950631458
K03636	6767	0.7769230769
K03637	7998	0.9182548794
K03638	5389	0.6187141217
K03639	7949	0.9126291619
K03640	8530	0.9793340987
K03641	8469	0.9723306544
K03642	8098	0.9297359357
K03643	8465	0.9718714122
K03644	8672	0.9956371986
K03645	2265	0.2600459242
K03646	5201	0.5971297359
K03647	1667	0.1913892078
K03648	7088	0.8137772675
K03649	3493	0.4010332951
K03650	8677	0.9962112514
K03651	7909	0.9080367394
K03652	3248	0.3729047072
K03653	228	0.0261768083
K03654	7956	0.9134328358
K03655	8676	0.9960964409
K03656	6424	0.7375430540
K03657	8654	0.9935706085
K03658	3506	0.4025258324
K03660	7	0.0008036739
K03661	0	0.0000000000
K03662	0	0.0000000000
K03663	2	0.0002296211
K03664	8677	0.9962112514
K03665	8572	0.9841561424
K03666	8551	0.9817451206
K03667	7985	0.9167623421
K03668	5838	0.6702640643
K03669	4486	0.5150401837
K03670	4398	0.5049368542
K03671	8567	0.9835820896
K03672	5849	0.6715269805
K03673	8536	0.9800229621
K03674	2402	0.2757749713
K03675	2605	0.2990815155
K03676	7484	0.8592422503
K03678	0	0.0000000000
K03679	0	0.0000000000
K03680	0	0.0000000000
K03681	0	0.0000000000
K03683	5369	0.6164179104
K03684	7069	0.8115958668
K03685	8668	0.9951779564
K03686	8696	0.9983926521
K03687	8658	0.9940298507
K03688	8525	0.9787600459
K03689	0	0.0000000000
K03690	6123	0.7029850746
K03691	8	0.0009184845
K03692	324	0.0371986223
K03693	2	0.0002296211
K03694	8336	0.9570608496
K03695	8674	0.9958668197
K03696	1465	0.1681974742
K03697	301	0.0345579793
K03698	134	0.0153846154
K03699	8684	0.9970149254
K03700	10	0.0011481056
K03701	8689	0.9975889782
K03702	8679	0.9964408726
K03703	8677	0.9962112514
K03704	8611	0.9886337543
K03705	4210	0.4833524684
K03706	5	0.0005740528
K03707	2326	0.2670493685
K03708	5	0.0005740528
K03709	64	0.0073478760
K03710	4564	0.5239954076
K03711	8301	0.9530424799
K03712	5491	0.6304247991
K03713	31	0.0035591274
K03714	387	0.0444316877
K03715	6	0.0006888634
K03716	259	0.0297359357
K03717	4167	0.4784156142
K03718	4971	0.5707233065
K03719	8250	0.9471871412
K03720	2669	0.3064293915
K03721	3561	0.4088404133
K03722	6694	0.7685419059
K03723	8663	0.9946039036
K03724	4738	0.5439724455
K03725	4	0.0004592423
K03726	1294	0.1485648680
K03727	15	0.0017221584
K03728	0	0.0000000000
K03729	0	0.0000000000
K03730	0	0.0000000000
K03731	42	0.0048220436
K03732	4645	0.5332950631
K03733	8552	0.9818599311
K03734	6214	0.7134328358
K03735	3762	0.4319173364
K03736	3707	0.4256027555
K03737	1487	0.1707233065
K03738	624	0.0716417910
K03739	406	0.0466130884
K03740	365	0.0419058553
K03741	2314	0.2656716418
K03742	5668	0.6507462687
K03743	7973	0.9153846154
K03744	5518	0.6335246843
K03745	6806	0.7814006889
K03746	3598	0.4130884041
K03747	3298	0.3786452354
K03748	4585	0.5264064294
K03749	7680	0.8817451206
K03750	7946	0.9122847302
K03752	7331	0.8416762342
K03753	3305	0.3794489093
K03754	0	0.0000000000
K03755	213	0.0244546498
K03756	1456	0.1671641791
K03757	626	0.0718714122
K03758	3356	0.3853042480
K03759	1101	0.1264064294
K03760	4000	0.4592422503
K03761	2623	0.3011481056
K03762	6127	0.7034443169
K03763	13	0.0014925373
K03764	2300	0.2640642939
K03765	2501	0.2871412170
K03766	0	0.0000000000
K03767	5533	0.6352468427
K03768	6232	0.7154994259
K03769	7751	0.8898966705
K03770	8676	0.9960964409
K03771	8322	0.9554535017
K03772	3465	0.3978185993
K03773	5431	0.6235361653
K03774	5150	0.5912743972
K03775	6477	0.7436280138
K03776	5967	0.6850746269
K03777	2785	0.3197474168
K03778	4402	0.5053960964
K03779	599	0.0687715270
K03780	678	0.0778415614
K03781	6946	0.7974741676
K03782	5771	0.6625717566
K03783	1816	0.2084959816
K03784	3060	0.3513203215
K03785	777	0.0892078071
K03786	8234	0.9453501722
K03787	8055	0.9247990815
K03788	1222	0.1402985075
K03789	8631	0.9909299656
K03790	5699	0.6543053961
K03791	3254	0.3735935706
K03792	2	0.0002296211
K03793	3831	0.4398392652
K03794	55	0.0063145809
K03795	1740	0.1997703789
K03796	1741	0.1998851894
K03797	8615	0.9890929966
K03798	8694	0.9981630310
K03799	7865	0.9029850746
K03800	1865	0.2141216992
K03801	8638	0.9917336395
K03802	2739	0.3144661309
K03803	2926	0.3359357061
K03804	2237	0.2568312285
K03805	2665	0.3059701493
K03806	5707	0.6552238806
K03807	3255	0.3737083812
K03808	5955	0.6836969001
K03809	6446	0.7400688863
K03810	1745	0.2003444317
K03811	4790	0.5499425947
K03812	2472	0.2838117107
K03813	671	0.0770378875
K03814	7509	0.8621125144
K03816	1456	0.1671641791
K03817	6412	0.7361653272
K03818	1555	0.1785304248
K03819	1115	0.1280137773
K03820	8310	0.9540757750
K03821	5562	0.6385763490
K03822	3	0.0003444317
K03823	597	0.0685419059
K03824	5560	0.6383467279
K03825	4586	0.5265212400
K03826	3168	0.3637198622
K03827	3699	0.4246842710
K03828	5754	0.6606199770
K03829	3987	0.4577497130
K03830	4730	0.5430539610
K03831	3522	0.4043628014
K03832	8254	0.9476463835
K03833	3391	0.3893226177
K03834	2225	0.2554535017
K03835	2062	0.2367393800
K03836	161	0.0184845006
K03837	3221	0.3698048220
K03838	603	0.0692307692
K03839	2946	0.3382319173
K03840	2037	0.2338691160
K03841	2237	0.2568312285
K03842	0	0.0000000000
K03843	126	0.0144661309
K03844	5	0.0005740528
K03845	0	0.0000000000
K03846	0	0.0000000000
K03847	0	0.0000000000
K03848	0	0.0000000000
K03849	0	0.0000000000
K03850	29	0.0033295063
K03851	518	0.0594718714
K03852	986	0.1132032147
K03853	0	0.0000000000
K03854	0	0.0000000000
K03855	979	0.1123995408
K03856	370	0.0424799082
K03857	0	0.0000000000
K03858	0	0.0000000000
K03859	3	0.0003444317
K03860	0	0.0000000000
K03861	0	0.0000000000
K03862	2092	0.2401836969
K03863	3145	0.3610792193
K03865	0	0.0000000000
K03867	1603	0.1840413318
K03868	0	0.0000000000
K03869	0	0.0000000000
K03870	0	0.0000000000
K03871	85	0.0097588978
K03872	0	0.0000000000
K03873	0	0.0000000000
K03874	0	0.0000000000
K03875	8	0.0009184845
K03876	0	0.0000000000
K03877	4	0.0004592423
K03878	22	0.0025258324
K03879	16	0.0018369690
K03880	390	0.0447761194
K03881	10	0.0011481056
K03882	3	0.0003444317
K03883	20	0.0022962113
K03884	97	0.0111366246
K03885	7122	0.8176808266
K03886	3	0.0003444317
K03887	12	0.0013777268
K03888	22	0.0025258324
K03889	668	0.0766934558
K03890	13	0.0014925373
K03891	12	0.0013777268
K03892	7621	0.8749712974
K03893	5384	0.6181400689
K03894	442	0.0507462687
K03895	1080	0.1239954076
K03896	2434	0.2794489093
K03897	1633	0.1874856487
K03898	2	0.0002296211
K03899	0	0.0000000000
K03900	2	0.0002296211
K03901	0	0.0000000000
K03902	7	0.0008036739
K03903	2	0.0002296211
K03904	1	0.0001148106
K03905	1	0.0001148106
K03906	0	0.0000000000
K03907	0	0.0000000000
K03908	0	0.0000000000
K03909	1	0.0001148106
K03910	0	0.0000000000
K03911	1	0.0001148106
K03912	0	0.0000000000
K03913	0	0.0000000000
K03914	0	0.0000000000
K03915	0	0.0000000000
K03916	0	0.0000000000
K03917	0	0.0000000000
K03918	6	0.0006888634
K03919	4445	0.5103329506
K03921	351	0.0402985075
K03922	1138	0.1306544202
K03923	3071	0.3525832377
K03924	7283	0.8361653272
K03925	7287	0.8366245695
K03926	3887	0.4462686567
K03927	3	0.0003444317
K03928	3631	0.4168771527
K03929	2305	0.2646383467
K03930	1517	0.1741676234
K03931	1423	0.1633754305
K03932	3692	0.4238805970
K03933	814	0.0934557979
K03934	2195	0.2520091848
K03935	2232	0.2562571757
K03936	2467	0.2832376579
K03937	2178	0.2500574053
K03938	0	0.0000000000
K03939	1589	0.1824339839
K03940	4307	0.4944890930
K03941	4408	0.5060849598
K03942	2190	0.2514351320
K03943	669	0.0768082664
K03944	0	0.0000000000
K03945	0	0.0000000000
K03946	0	0.0000000000
K03947	0	0.0000000000
K03948	0	0.0000000000
K03949	0	0.0000000000
K03950	0	0.0000000000
K03951	0	0.0000000000
K03952	0	0.0000000000
K03953	3626	0.4163030999
K03954	1	0.0001148106
K03955	72	0.0082663605
K03956	5	0.0005740528
K03957	0	0.0000000000
K03958	0	0.0000000000
K03959	0	0.0000000000
K03960	0	0.0000000000
K03961	0	0.0000000000
K03962	0	0.0000000000
K03963	0	0.0000000000
K03964	0	0.0000000000
K03965	0	0.0000000000
K03966	0	0.0000000000
K03967	0	0.0000000000
K03968	0	0.0000000000
K03969	4382	0.5030998852
K03970	2433	0.2793340987
K03971	1148	0.1318025258
K03972	7166	0.8227324914
K03973	3385	0.3886337543
K03974	2482	0.2849598163
K03975	8448	0.9699196326
K03976	7458	0.8562571757
K03977	8688	0.9974741676
K03978	8651	0.9932261768
K03979	8668	0.9951779564
K03980	8673	0.9957520092
K03981	7818	0.8975889782
K03982	1	0.0001148106
K03983	0	0.0000000000
K03984	3	0.0003444317
K03985	0	0.0000000000
K03986	4	0.0004592423
K03987	0	0.0000000000
K03988	14	0.0016073479
K03989	1	0.0001148106
K03990	2	0.0002296211
K03991	10	0.0011481056
K03992	1	0.0001148106
K03993	0	0.0000000000
K03994	0	0.0000000000
K03995	3	0.0003444317
